Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"HM Hegab, A ElMekawy, C Saint, F Banat…","Technoproductive evaluation of the energyless microbial-integrated diffusion dialysis technique for acid mine drainage valorization",2020,"Environmental …","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/2020/ew/c9ew01020c","https://scholar.google.com/scholar?cites=11333424698831791590&as_sdt=2005&sciodt=2007&hl=en",118,"2023-04-24 12:17:05","","","","",,,,,3,1.00,1,5,3,"… Water impact Acid mine drainage is the acidic wastewater from mining industrial processes. The accumulation of these wastes can have a severe negative environmental impact; …","","https://scholar.google.com/scholar?q=related:5uWBbrdpSJ0J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
5,"IG Erdogan, E Fosso‐Kankeu…","Management of metalliferous solid waste and its potential to contaminate groundwater: a case study of O'Kiep, Namaqualand South Africa",2020,"… Acid Mine Drainage …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119620204.ch1","https://scholar.google.com/scholar?cites=4913903586092874835&as_sdt=2005&sciodt=2007&hl=en",187,"2023-04-24 12:17:05","","10.1002/9781119620204.ch1","","",,,,,5,1.67,2,3,3,"… of the immediate environment with the primary effects of the … (PTE), and via generation of acid rock drainage (ARD), the … negative effects of the MSW in the vicinity of the community. …","","https://scholar.google.com/scholar?q=related:U3yVzUaxMUQJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"IMS Anekwe, YM Isa","Bioremediation of acid mine drainage–Review",2022,"Alexandria Engineering Journal","Elsevier","https://www.sciencedirect.com/science/article/pii/S1110016822006470","https://scholar.google.com/scholar?cites=17704387837561441843&as_sdt=2005&sciodt=2007&hl=en",16,"2023-04-24 12:17:05","HTML","","","",,,,,2,2.00,1,2,1,"… The magnitude of contemporary mining operations, as well … fears that the impact of modern acid mine drainage will cause … Acid mine drainage is a global issue, causing environmental …","https://www.sciencedirect.com/science/article/pii/S1110016822006470","https://scholar.google.com/scholar?q=related:M46Yt--esvUJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
6,"J Carlier, A Luís, LM Alexandre…","Feasibility of co-treating olive mill wastewater and acid mine drainage",2020,"… and the Environment","sapientia.ualg.pt","https://sapientia.ualg.pt/handle/10400.1/14784","https://scholar.google.com/scholar?cites=13604094372067852886&as_sdt=2005&sciodt=2007&hl=en",120,"2023-04-24 12:17:05","","","","",,,,,6,2.00,2,4,3,"… We assessed the co-treatment of acid mine drainage (AMD) and OMWW using SRB-enriched bioreactors and identified the most abundant bacterial populations present under …","https://sapientia.ualg.pt/bitstream/10400.1/14784/1/Carlier2020_Article_FeasibilityOfCo-TreatingOliveM.pdf","https://scholar.google.com/scholar?q=related:VsL--cBzy7wJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
35,"J Chen, X Li, W Jia, S Shen, S Deng, B Ji…","Promotion of bioremediation performance in constructed wetland microcosms for acid mine drainage treatment by using organic substrates and supplementing …",2021,"Journal of Hazardous …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304389420321154","https://scholar.google.com/scholar?cites=17772609379485730937&as_sdt=2005&sciodt=2007&hl=en",47,"2023-04-24 12:17:05","","","","",,,,,35,17.50,5,7,2,"… were established to treat synthetic acid mine drainage (AMD) in … rapidly establishing favourable environments for biogenic … greatly shaped the bacterial community compositions in the …","","https://scholar.google.com/scholar?q=related:ecgFPBH-pPYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"J Li, AK SenGupta","… -Regenerating Hybrid Anion Exchange Process for Removing Radium, Barium, and Strontium from Marcellus-Produced Wastewater Using Only Acid Mine Drainage",2020,"ACS ES&T Water","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsestwater.0c00069","https://scholar.google.com/scholar?cites=14038721625652989806&as_sdt=2005&sciodt=2007&hl=en",178,"2023-04-24 12:17:05","","10.1021/acsestwater.0c00069","","",,,,,2,0.67,1,2,3,"… unacceptable from an environmental impact viewpoint. In the same region, naturally produced acid mine drainage (AMD) is pervasive and this impaired water stream is relatively high in …","","https://scholar.google.com/scholar?q=related:bg-kLfCO08IJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"J Manchisi, S Ndlovu","Prediction of Acid Mine Drainage Formation",2021,"Acid Mine Drainage","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9780429401985-3/prediction-acid-mine-drainage-formation-james-manchisi-sehliselo-ndlovu","",199,"2023-04-24 12:17:05","","10.1201/9780429401985-3","","",,,,,0,0.00,0,2,2,"… Environmental impact and remediation of acid mine drainage: a management problem. Environmental Geology 30(1/2): 62–71. Grube, WE, Smith, RM, Singh, RN and Sobek, AA (1973)…","","https://scholar.google.com/scholar?q=related:L-QiSRxIHMMJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
17,"J Murray, DK Nordstrom, B Dold…","Seasonal fluctuations and geochemical modeling of acid mine drainage in the semi-arid Puna region: The Pan de Azúcar Pb–Ag–Zn mine, Argentina",2021,"Journal of South American …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0895981121000444","https://scholar.google.com/scholar?cites=17399474446638221658&as_sdt=2005&sciodt=2007&hl=en",111,"2023-04-24 12:17:05","","","","",,,,,17,8.50,4,4,2,"… These studies showed a strong influence of the climate on tailings oxidation and … the mine (CN-Arr); v) acid mine drainage discharging into the Cincel river in the south area of the mine (…","https://ri.conicet.gov.ar/bitstream/handle/11336/173623/CONICET_Digital_Nro.1be353ab-8ae3-48b4-bd94-34d79e123686_B.pdf?sequence=2&isAllowed=y","https://scholar.google.com/scholar?q=related:WolbptJZd_EJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
4,"J Plaza-Cazón, L Benítez, J Murray, P Kirschbaum…","Influence of Extremophiles on the Generation of Acid Mine Drainage at the Abandoned Pan de azúcar mine (Argentina)",2021,"Microorganisms","mdpi.com","https://www.mdpi.com/979380","https://scholar.google.com/scholar?cites=10032917910396864183&as_sdt=2005&sciodt=2007&hl=en",75,"2023-04-24 12:17:05","","","","",,,,,4,2.00,1,5,2,"… Acid mine drainage (AMD) is a highly acidic wastewater rich in heavy metals and metalloids. Its generation at abandoned and operating mining sites is a serious environmental problem …","https://www.mdpi.com/2076-2607/9/2/281/pdf","https://scholar.google.com/scholar?q=related:twbcza4VPIsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"J Romero-Matos, CR Cánovas, F Macías…","Wildfire effects on the hydrogeochemistry of a river severely polluted by acid mine drainage",2023,"Water Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0043135423002269","",104,"2023-04-24 12:17:05","HTML","","","",,,,,0,0.00,0,4,1,"… The results of this study shed light on the response of AMD-polluted rivers to certain climate change effects, since climate models predict an increase in the number and intensity of …","https://www.sciencedirect.com/science/article/pii/S0043135423002269",""
4,"JA Grande, AT Luís, F Córdoba, M Leiva…","Odiel River (SW Spain), a singular scenario affected by acid mine drainage (AMD): Graphical and statistical models to assess diatoms and water hydrogeochemistry …",2021,"… of Environmental …","mdpi.com","https://www.mdpi.com/1223948","https://scholar.google.com/scholar?cites=682539051860205043&as_sdt=2005&sciodt=2007&hl=en",28,"2023-04-24 12:17:05","","","","",,,,,4,2.00,1,5,2,"… Many studies on metal polluted rivers have shown that diatoms respond to environmental degradation not only at the community level through shifts in dominant taxa, diversity and …","https://www.mdpi.com/1660-4601/18/16/8454/pdf","https://scholar.google.com/scholar?q=related:8511w6bdeAkJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"JK Braga, OM de Melo Júnior…","Sulfate and metals removal from acid mine drainage in a horizontal anaerobic immobilized biomass (HAIB) reactor",2020,"… of Environmental …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10934529.2020.1806632","https://scholar.google.com/scholar?cites=8875800286341278915&as_sdt=2005&sciodt=2007&hl=en",177,"2023-04-24 12:17:05","","10.1080/10934529.2020.1806632","","",,,,,1,0.33,0,3,3,"… The acid mine drainage (AMD) can causes negative impacts to the environment. Physico-chemical methods to treat AMD can have high operational costs. Through passive biological …","","https://scholar.google.com/scholar?q=related:w6yunFUtLXsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
3,"JM Davila, AM Sarmiento, J Aroba, JC Fortes…","… Fuzzy Logic Based Methodology to Validate the Hydrochemical Characterization and Determining Seasonal Influence of a Watershed Affected by Acid Mine Drainage",2021,"… of Environmental …","mdpi.com","https://www.mdpi.com/1090314","https://scholar.google.com/scholar?cites=10525908512465409371&as_sdt=2005&sciodt=2007&hl=en",59,"2023-04-24 12:17:05","","","","",,,,,3,1.50,1,5,2,"… Acid mine drainage (AMD) is one of the main environmental problems caused by … , water and biological weathering. In many cases, mining waste can continue to affect the environment …","https://www.mdpi.com/1660-4601/18/9/4693/pdf","https://scholar.google.com/scholar?q=related:W9XC_wWKE5IJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
78,"JO Ighalo, SB Kurniawan, KO Iwuozor…","A review of treatment technologies for the mitigation of the toxic environmental effects of acid mine drainage (AMD)",2022,"… and Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957582021006042","https://scholar.google.com/scholar?cites=1604934717770791996&as_sdt=2005&sciodt=2007&hl=en",6,"2023-04-24 12:17:05","","","","",,,,,78,78.00,20,4,1,"… Acid mine drainage (AMD) also known as acid rock drainage (… conditions in abandoned and active mines (Arnold et al., 2011… The environmental impacts of AMD can be divided into four …","","https://scholar.google.com/scholar?q=related:PHxrXJ_fRRYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"K Kollias, E Mylona, N Papassiopi, S Thymi","Application of Silicate-Based Coating on Pyrite and Arsenopyrite to Inhibit Acid Mine Drainage",2022,"Bulletin of Environmental …","Springer","https://link.springer.com/article/10.1007/s00128-021-03310-8","",160,"2023-04-24 12:17:05","","10.1007/s00128-021-03310-8","","",,,,,0,0.00,0,4,1,"… The prevention of acid generation from sulfidic mine wastes is a problem that challenges the global scientific community for decades. A promising strategy is related to the formation of …","","https://scholar.google.com/scholar?q=related:tNtWnsbQo3MJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"K Praveen, S Abinandan, K Venkateswarlu…","Sustainability Evaluation of Immobilized Acid-Adapted Microalgal Technology in Acid Mine Drainage Remediation following Emergy and Carbon Footprint Analysis",2022,"Molecules","mdpi.com","https://www.mdpi.com/1420-3049/27/3/1015","https://scholar.google.com/scholar?cites=11970743769729425551&as_sdt=2005&sciodt=2007&hl=en",114,"2023-04-24 12:17:05","","","","",,,,,2,2.00,1,4,1,"… for treating synthetic acid mine drainage and demonstrated significant biomass production and iron recovery [4]. Moreover, using LCA to examine the environmental sustainability of the …","https://www.mdpi.com/1420-3049/27/3/1015/pdf","https://scholar.google.com/scholar?q=related:j2Dx6wigIKYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
144,"K Rambabu, F Banat, QM Pham, SH Ho…","Biological remediation of acid mine drainage: Review of past trends and current outlook",2020,"Environmental Science …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666498420300168","https://scholar.google.com/scholar?cites=4164489178781921564&as_sdt=2005&sciodt=2007&hl=en",8,"2023-04-24 12:17:05","HTML","","","",,,,,144,48.00,29,5,3,"… they have been used to treat acid mine drainage. They are both valid in using the term “bioreactor”, as they are using biological reactions for the treatment of water. The term “bioreactor” …","https://www.sciencedirect.com/science/article/pii/S2666498420300168","https://scholar.google.com/scholar?q=related:HDFB_Nc8yzkJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"K Wang, Z Lv, H Tang","The Effect of Acid Mine Drainage Corrosion on the Creep Deformation of Cemented Gangue Backfill",2020,"Advances in Materials Science and …","hindawi.com","https://www.hindawi.com/journals/amse/2020/6725029/","https://scholar.google.com/scholar?cites=13192372932315927497&as_sdt=2005&sciodt=2007&hl=en",193,"2023-04-24 12:17:05","HTML","","","",,,,,1,0.33,0,3,3,"… mining method is the most common method to mine coal in China [7], and many mined-out goaf, coal gangue, and acid mine drainage (… potential of environmental minerals in acid mine …","https://www.hindawi.com/journals/amse/2020/6725029/","https://scholar.google.com/scholar?q=related:yVMrJ0m5FLcJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
25,"KK Kefeni, BB Mamba","Evaluation of charcoal ash nanoparticles pollutant removal capacity from acid mine drainage rich in iron and sulfate",2020,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652619345901","https://scholar.google.com/scholar?cites=9314948771210684292&as_sdt=2005&sciodt=2007&hl=en",70,"2023-04-24 12:17:05","","","","",,,,,25,8.33,13,2,3,"… the environmental pollutants, due to its highly toxic metals and sulfate concentration. In this study, the effect of … and damaged the natural ecosystem and affected the health of the society. …","","https://scholar.google.com/scholar?q=related:hGf5AI5YRYEJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"KK Kefeni, BB Mamba","Charcoal ash leachate and its sparingly soluble residue for acid mine drainage treatment: Waste for pollution remediation and dual resource recovery",2021,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652621029164","https://scholar.google.com/scholar?cites=13833440945515045272&as_sdt=2005&sciodt=2007&hl=en",184,"2023-04-24 12:17:05","","","","",,,,,2,1.00,1,2,2,"… Acid mine drainage (AMD) is one of the serious environmental pollutants due to its high acidity, toxic metals and sulfate concentration. In this study, Namibian hardwood charcoal ash …","","https://scholar.google.com/scholar?q=related:mKHESj9B-r8J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
5,"KM Campbell, CN Alpers, DK Nordstrom","Formation and prevention of pipe scale from acid mine drainage at iron Mountain and Leviathan Mines, California, USA",2020,"Applied Geochemistry","Elsevier","https://www.sciencedirect.com/science/article/pii/S0883292720300020","https://scholar.google.com/scholar?cites=15570105012474413688&as_sdt=2005&sciodt=2007&hl=en",196,"2023-04-24 12:17:05","","","","",,,,,5,1.67,2,3,3,"… to the environment, site managers at the Iron Mountain Mine (… -element fate in natural acid rock drainage and other AMD systems … , morphology, microbial community, and trace element …","https://www.sciencedirect.com/science/article/am/pii/S0883292720300020","https://scholar.google.com/scholar?q=related:eAIR0AMgFNgJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"L Akpan, AC Tse, FD Giadom…","Chemical characteristics of discharges from two derelict coal mine sites in enugu nigeria: implication for pollution and acid mine drainage",2021,"… Mining and Environment","jme.shahroodut.ac.ir","http://jme.shahroodut.ac.ir/article_1909.html","https://scholar.google.com/scholar?cites=481026414896253737&as_sdt=2005&sciodt=2007&hl=en",116,"2023-04-24 12:17:05","","","","",,,,,2,1.00,1,4,2,"… The presence of water, together with oxygen trigger reactions that drain the … environmental outcomes, principally acid mine drainage. Acid mine drainage (AMD) refers to acidic water …","https://jme.shahroodut.ac.ir/article_1909_34688ebe9c7aa96af8a000247a700388.pdf","https://scholar.google.com/scholar?q=related:KYt4y_nyrAYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"L An, R Zhang, N Wang, P Wu, S Wang…","Analysis of the development and effects of a combined treatment system for acid mine drainage via bio-oxidation and carbonate rock neutralization",2023,"Environmental …","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/2023/ew/d2ew00901c","",24,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,6,1,"… Water impact We present a unique acid mine drainage (AMD) treatment system based on … treatment for use prior to the carbonate rock neutralization process. We believe that this system …","","https://scholar.google.com/scholar?q=related:Tr67YDYwGdMJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
14,"L Li, Z Liu, M Zhang, D Meng, X Liu, P Wang, X Li…","Insights into the Metabolism and Evolution of the Genus Acidiphilium, a Typical Acidophile in Acid Mine Drainage",2020,"Msystems","Am Soc Microbiol","https://journals.asm.org/doi/abs/10.1128/mSystems.00867-20","https://scholar.google.com/scholar?cites=3272614399826526653&as_sdt=2005&sciodt=2007&hl=en",37,"2023-04-24 12:17:05","","10.1128/mSystems.00867-20","","",,,,,14,4.67,2,8,3,"… impact, which we postulated to be one of the possible courses of significant changes to the Earth’s atmosphere, … The microbes in biofilms are usually active, and the high community …","https://journals.asm.org/doi/pdf/10.1128/mSystems.00867-20","https://scholar.google.com/scholar?q=related:vQF9JHWpai0J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
5,"L Mafanya","Flow Model for the Treatment of Acid Mine Drainage Using Pervious Concrete",2020,"","search.proquest.com","https://search.proquest.com/openview/c6772206c1943855879741997e15030b/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=1890300302441413811&as_sdt=2005&sciodt=2007&hl=en",93,"2023-04-24 12:17:05","BOOK","","","",,,,,5,1.67,5,1,3,"… is a central income generating industry, numerous environmental concerns are … acid solution known as Acid Mine Drainage (AMD) is a main environmental concern of some mining …","https://ujcontent.uj.ac.za/esploro/fulltext/graduate/Flow-model-for-the-treatment-of/9910818207691?repId=124540220007691&mId=135624870007691&institution=27UOJ_INST","https://scholar.google.com/scholar?q=related:s3zVHRyyOxoJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"L Texeira, D Calisaya-Azpilcueta, C Cruz…","Impact of the use of seawater on acid mine drainage from mining wastes",2023,"Journal of Cleaner …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652622050909","",91,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,4,1,"… mine tailings, and their quantity is almost equal to the ores treated. Acid mine drainage (AMD) is a challenging environmental … a crucial role in modern society. Demand for copper has …","","https://scholar.google.com/scholar?q=related:0iFSNiYj42cJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"L Tong, R Fan, S Yang, Q Zhang, Y Pan","RETRACTED ARTICLE: A technology review on treatment of acid mine drainage with bentonite–steel slag composite",2022,"SN Applied Sciences","Springer","https://link.springer.com/article/10.1007/s42452-021-04888-8","",190,"2023-04-24 12:17:05","HTML","10.1007/s42452-021-04888-8","","",,,,,0,0.00,0,5,1,"… reference on the remediation of contaminated environments. … Mineral resources are the lifeblood of human society and national … Acid mine drainage (AMD) is produced in the process of …","https://link.springer.com/article/10.1007/s42452-021-04888-8","https://scholar.google.com/scholar?q=related:gGroLPYdGZYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"L Tong, R Fan, S Yang, Q Zhang…","A technology review on treatment of acid mine drainage with bentonite–steel slag composite",2022,"SN Applied Sciences","search.proquest.com","https://search.proquest.com/openview/c5780119265df467c7f8d22a08205ecd/1?pq-origsite=gscholar&cbl=5758472","https://scholar.google.com/scholar?cites=15807755283182160213&as_sdt=2005&sciodt=2007&hl=en",128,"2023-04-24 12:17:05","","","","",,,,,2,2.00,0,5,1,"… reference on the remediation of contaminated environments. … Mineral resources are the lifeblood of human society and national … Acid mine drainage (AMD) is produced in the process of …","","https://scholar.google.com/scholar?q=related:VYlgTq1tYNsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
5,"LA Giddings, G Chlipala, K Kunstman, S Green…","Characterization of an acid rock drainage microbiome and transcriptome at the Ely Copper Mine Superfund site",2020,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0237599","https://scholar.google.com/scholar?cites=3613809562713210796&as_sdt=2005&sciodt=2007&hl=en",61,"2023-04-24 12:17:05","HTML","","","",,,,,5,1.67,1,5,3,"… -rich extreme environment. Samples were collected in summer and winter to identify seasonal differences that inform community dynamics as well as how environmental stimuli affect …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0237599","https://scholar.google.com/scholar?q=related:rD9uh6bUJjIJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
6,"LD Yazbek, KA Cole, A Shedleski, D Singer…","Hydrogeochemical processes limiting aqueous and colloidal Fe export in a headwater stream impaired by acid mine drainage",2020,"… ES&T Water","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsestwater.0c00002","https://scholar.google.com/scholar?cites=5509006699229163071&as_sdt=2005&sciodt=2007&hl=en",74,"2023-04-24 12:17:05","","10.1021/acsestwater.0c00002","","",,,,,6,2.00,1,5,3,"… , acid-promoted dissolution of silicate and carbonate lithologies in the surrounding host rock can enrich mine drainage … strongly adsorb and influence the environmental mobility of toxic …","https://www.osti.gov/servlets/purl/1760127","https://scholar.google.com/scholar?q=related:Py7NrGfsc0wJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"LHZ Alexandre, TG Pineda-Vásquez, ES Watzko…","An Evaluation of the Potential Use of Microbial Fuel Cells for Energy Production and Simultaneous Acid Mine Drainage Treatment",2022,"Water, Air, &Soil …","Springer","https://link.springer.com/article/10.1007/s11270-022-05755-x","",151,"2023-04-24 12:17:05","","10.1007/s11270-022-05755-x","","",,,,,0,0.00,0,4,1,"… Acid mine drainage (AMD) is an extremely acidic effluent (pH <4) resulting from the leaching of mineral tailings improperly disposed of in the environment. … American Society of Mining …","","https://scholar.google.com/scholar?q=related:X4jw7umcjCwJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
6,"M Elma, FR Mustalifah, L Suryani…","Wetland saline water and acid mine drainage desalination by interlayefree silica pectin membrane from banan peels",2020,"Nusantara science …","nstproceeding.com","http://nstproceeding.com/index.php/nuscientech/article/view/275","https://scholar.google.com/scholar?cites=16774944536205485514&as_sdt=2005&sciodt=2007&hl=en",147,"2023-04-24 12:17:05","","","","",,,,,6,2.00,2,4,3,"… acid mine drainage (AMD) pollution becomes an issue in the mining industry that impact human life and the environment… for wetland water and acid mine drainage desalination. …","https://nstproceeding.com/index.php/nuscientech/article/download/275/272","https://scholar.google.com/scholar?q=related:ymVony2TzOgJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
14,"M Jouini, M Benzaazoua, CM Neculita…","Performances of stabilization/solidification process of acid mine drainage passive treatment residues: assessment of the environmental and mechanical behaviors",2020,"Journal of Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301479720306964","https://scholar.google.com/scholar?cites=6795918165458346695&as_sdt=2005&sciodt=2007&hl=en",145,"2023-04-24 12:17:05","","","","",,,,,14,4.67,4,4,3,"… Acid mine drainage (AMD) is generated by mine waste exposure to weathering in the absence of control measures. In closed and abandoned mine sites, passive systems are preferred …","","https://scholar.google.com/scholar?q=related:x-LErpDzT14J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"M Mabuza, J Annandale, M Steyn, P Tanner","Leaf Scorching due to Foliar Application of Synthetic Acid Mine Drainage and the Effectiveness of an Antitranspirant in Protecting Leaves",2023,"… Water and the Environment","Springer","https://link.springer.com/article/10.1007/s10230-023-00920-y","",129,"2023-04-24 12:17:05","","10.1007/s10230-023-00920-y","","",,,,,0,0.00,0,4,1,"… Untreated acid mine drainage (AMD) is being considered for crop … acid water with pH levels of 2.0, 2.5, 3.0, 4.0, and 7.0. The first pot trial and field trial tested the effects of sulphuric acid …","",""
0,"M Martínez-Castrejón, J Ramirez-Nava…","Acid mine drainage treatment using chicken eggshell waste",2022,"Revista …","revistascca.unam.mx","https://www.revistascca.unam.mx/rica/index.php/rica/article/view/54409","",143,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,3,1,"Acid mine drainage (AMD) is a source of soil and water resources pollution. Calcite is a mineral constituted of calcium carbonate (CaCO 3). The AMD interaction with calcite drives their …","https://www.revistascca.unam.mx/rica/index.php/rica/article/download/54409/47178","https://scholar.google.com/scholar?q=related:-0JVVc6s_LoJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"M Moreroa-Monyelo, T Falayi, F Ntuli…","Studies towards the adsorption of sulphate ions from acid mine drainage by modified attapulgite clays",2022,"South African Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1026918522000713","https://scholar.google.com/scholar?cites=13954996494416708169&as_sdt=2005&sciodt=2007&hl=en",146,"2023-04-24 12:17:05","HTML","","","",,,,,1,1.00,0,4,1,"The lack of access to safe drinking water has been a global crisis for the longest time, which has encouraged researchers to improve existing technologies or create new strategies to …","https://www.sciencedirect.com/science/article/pii/S1026918522000713","https://scholar.google.com/scholar?q=related:SYKH-18bqsEJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
